model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	distance	diff_param	diff_hybrid	time
 2.15e-04	 3.05e-05	 1.53e-05	1D_2_4b	4	1.2778622	-0.98275953	1.85	1	0.60505701	0.60624042	0.1035957	0.09982038	3.9001955	0.99999205	-0.67472239	-0.84537723	-0.84543393	0.041633307	0.094690071	0.094681074	0.037974634	0.41845362	1.7737113	1.7738551	-8.950085	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 3.03e-04	 3.19e-04	 1.00e+06	1D_2_4b	4	1.3147363	-0.92449977	1.8	1	0.60167326	0.60369014	0.1035144	0.099841027	3.9002535	0.99995274	-0.67473955	-0.8450151	-0.84485341	0.041606467	0.094710628	0.094636324	0.037908992	0.41856755	1.7740158	1.7745875	-8.6141652	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 3.03e-04	 5.82e-05	 2.94e-05	1D_2_4b	4	1.3141425	-0.92471491	1.8	1	0.60158253	0.60371342	0.10351071	0.09985711	3.900255	0.99994394	-0.67473725	-0.84506527	-0.84484724	0.041605301	0.094724745	0.094635508	0.037910149	0.4185647	1.7739658	1.7746289	-8.6150066	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 4.41e-04	 4.92e-04	 1.00e+06	1D_2_4b	4	1.3457266	-0.8646649	1.75	1	0.59702481	0.60046182	0.10339284	0.099933544	3.9003378	0.99986434	-0.67475315	-0.84475203	-0.84405527	0.041566538	0.094795254	0.09457228	0.037828037	0.41870507	1.7742067	1.7757166	-8.2710516	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 4.41e-04	 8.08e-05	 3.47e-05	1D_2_4b	4	1.3447605	-0.86475385	1.75	1	0.59686376	0.60044063	0.10338707	0.099957814	3.9003382	0.99985198	-0.67474954	-0.8448231	-0.8440455	0.041564701	0.094816716	0.094572704	0.037829139	0.41870175	1.7741422	1.7757798	-8.2713411	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 6.53e-04	 6.16e-04	 1.00e+06	1D_2_4b	4	1.3697162	-0.80287634	1.7	1	0.59090067	0.59642204	0.10322432	0.10012802	3.9004411	0.99971543	-0.67475815	-0.84465842	-0.84303435	0.041511349	0.094971029	0.094496643	0.037731633	0.41886442	1.7742404	1.7773182	-7.9190926	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 6.53e-04	 9.71e-05	 3.81e-05	1D_2_4b	4	1.3685026	-0.80284907	1.7	1	0.59069884	0.5963584	0.10321667	0.10015965	3.9004411	0.99969964	-0.67475344	-0.84475021	-0.84301924	0.041508901	0.094999125	0.09449772	0.037732767	0.4188606	1.7741618	1.7774007	-7.9188836	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 9.89e-04	 7.69e-04	 1.00e+06	1D_2_4b	4	1.3853687	-0.73900058	1.65	1	0.5830878	0.59146673	0.10299882	0.10047334	3.9005559	0.99948536	-0.67474672	-0.8448643	-0.84178141	0.041437664	0.095281666	0.094417951	0.037621394	0.41903995	1.7740199	1.7795091	-7.5576408	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 9.88e-04	 1.11e-04	 4.56e-05	1D_2_4b	4	1.3838607	-0.73888433	1.65	1	0.58282863	0.59135879	0.10298836	0.10051077	3.900558	0.99946561	-0.67474168	-0.84496804	-0.84175004	0.041434304	0.095314937	0.094417385	0.037621745	0.41903727	1.7739293	1.7796194	-7.5570291	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 9.88e-04	 2.59e-05	 1.61e-05	1D_2_4b	4	1.3836542	-0.73896355	1.65	1	0.5828199	0.59136106	0.10298646	0.10052285	3.9005578	0.99945968	-0.67473966	-0.84501188	-0.84174958	0.041433705	0.095325667	0.094417794	0.037623207	0.41903403	1.7738927	1.7796409	-7.5573534	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 1.54e-03	 7.61e-04	 1.00e+06	1D_2_4b	4	1.3902154	-0.67309729	1.6	1	0.57322694	0.58544861	0.10269538	0.1010686	3.900674	0.9991287	-0.67470378	-0.8456472	-0.8402647	0.041338743	0.095815373	0.094346989	0.037501638	0.41921859	1.7733203	1.7825308	-7.1867619	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 1.54e-03	 8.26e-05	 4.70e-05	1D_2_4b	4	1.3887818	-0.67273164	1.6	1	0.57291546	0.58527522	0.10268428	0.10108602	3.9006831	0.99911545	-0.67470355	-0.84566655	-0.84019819	0.041335127	0.095830855	0.09433999	0.037497104	0.41922594	1.7732918	1.7826405	-7.1850714	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 2.49e-03	 1.58e-03	 1.00e+06	1D_2_4b	4	1.3838854	-0.60415333	1.55	1	0.56098552	0.57810087	0.10230848	0.1018853	3.9007921	0.99866128	-0.67463764	-0.84678073	-0.83841475	0.0412126	0.096547045	0.094288382	0.037356641	0.41943008	1.7723327	1.7864497	-6.8020564	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 2.48e-03	 1.81e-04	 1.13e-04	1D_2_4b	4	1.3808491	-0.60360566	1.55	1	0.56041068	0.57774452	0.10228089	0.10194635	3.9008138	0.99861992	-0.67463362	-0.84691578	-0.83826098	0.041203641	0.096601317	0.094271653	0.03735025	0.41943892	1.7721915	1.7867274	-6.799444	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 2.48e-03	 5.22e-05	 4.42e-05	1D_2_4b	4	1.3805481	-0.60380555	1.55	1	0.56040936	0.5777515	0.10227659	0.10196621	3.9008174	0.99860822	-0.67463094	-0.84698913	-0.83824613	0.041202273	0.096618861	0.09426882	0.037352321	0.41943439	1.7721234	1.7867734	-6.8002591	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 4.26e-03	 1.90e-03	 1.00e+06	1D_2_4b	4	1.3589531	-0.5321853	1.5	1	0.54530159	0.56878992	0.10176055	0.10323758	3.9009106	0.99792589	-0.67450667	-0.84911983	-0.83599798	0.041034138	0.097755738	0.094252839	0.037194049	0.41964519	1.7703251	1.7921365	-6.4029525	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 4.25e-03	 1.97e-04	 1.70e-04	1D_2_4b	4	1.3553393	-0.53138562	1.5	1	0.54460752	0.5682785	0.10172243	0.10330907	3.9009471	0.9978719	-0.67450461	-0.84926135	-0.83575465	0.041021711	0.097819336	0.094223506	0.037182872	0.41966273	1.7701612	1.7925166	-6.3991893	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 4.25e-03	 8.29e-05	 7.12e-05	1D_2_4b	4	1.3550813	-0.53168154	1.5	1	0.54462762	0.56829615	0.10171712	0.10333064	3.900954	0.99785766	-0.67450211	-0.84934438	-0.8357292	0.041020014	0.097838283	0.094217617	0.037185158	0.41965788	1.7700787	1.792572	-6.4004022	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 7.96e-03	 4.93e-03	 1.00e+06	1D_2_4b	4	1.3123813	-0.4563596	1.45	1	0.52557024	0.55690915	0.10100087	0.10533113	3.9009908	0.99683902	-0.67428664	-0.85301814	-0.83286485	0.04078658	0.099623706	0.094285532	0.03700707	0.41986577	1.7670228	1.8002262	-5.9855705	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 7.88e-03	 6.12e-04	 5.16e-04	1D_2_4b	4	1.302705	-0.45549345	1.45	1	0.52426186	0.55585377	0.10089974	0.10573987	3.9010028	0.99662866	-0.67423157	-0.85420543	-0.83253583	0.040753857	0.099986821	0.094286586	0.037020303	0.419821	1.7660263	1.8013216	-5.9812172	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 7.85e-03	 3.04e-04	 2.90e-04	1D_2_4b	4	1.3024961	-0.45665611	1.45	1	0.52452776	0.5560353	0.10089119	0.10583039	3.9010018	0.99658393	-0.67421519	-0.85457905	-0.83256555	0.040751226	0.10006638	0.094288093	0.037037374	0.41978582	1.7657048	1.8014257	-5.9861532	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 7.84e-03	 9.26e-05	 9.71e-05	1D_2_4b	4	1.302847	-0.45711605	1.45	1	0.52467744	0.55614902	0.10089267	0.10584368	3.9010011	0.9965776	-0.67421197	-0.8546563	-0.83259017	0.040751753	0.10007787	0.094288348	0.037042737	0.41977557	1.7656363	1.8014137	-5.9881328	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 1.56e-02	 1.19e-02	 1.00e+06	1D_2_4b	4	1.2238453	-0.38010909	1.4	1	0.50055882	0.5413101	0.09979196	0.10996717	3.9006618	0.99468552	-0.67366803	-0.86383665	-0.8295182	0.040393432	0.10374102	0.094767248	0.036967681	0.41967851	1.7582862	1.8137964	-5.5636417	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 1.51e-02	 2.67e-03	 2.37e-03	1D_2_4b	4	1.2003744	-0.3839259	1.4	1	0.50002967	0.54035954	0.099564819	0.11215648	3.9001753	0.99383411	-0.67325358	-0.87101523	-0.83070846	0.040321409	0.10567358	0.095247118	0.037240533	0.41905413	1.7528878	1.8167322	-5.5798873	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 1.50e-02	 8.33e-04	 1.02e-03	1D_2_4b	4	1.2035821	-0.38775436	1.4	1	0.50161993	0.54141708	0.099588896	0.11237143	3.9001108	0.99375891	-0.6731961	-0.87209945	-0.83118619	0.040329826	0.10586045	0.095301666	0.037314308	0.41890764	1.7520401	1.8165318	-5.5967236	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 1.50e-02	 8.06e-05	 1.73e-04	1D_2_4b	4	1.2049971	-0.38849375	1.4	1	0.50200247	0.54170298	0.099603078	0.11236172	3.9001019	0.99376818	-0.67319289	-0.87215518	-0.83129271	0.040334535	0.1058514	0.095307688	0.037324889	0.41888878	1.752002	1.8163844	-5.6000195	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 2.61e-02	 5.85e-03	 1.00e+06	1D_2_4b	4	1.0615314	-0.32581464	1.35	1	0.47660272	0.52495806	0.097800489	0.12516113	3.8969414	0.98894875	-0.67097699	-0.90626895	-0.83534947	0.039752167	0.11706493	0.098530412	0.038286475	0.41637245	1.7259774	1.8393766	-5.2369834	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 2.54e-02	 3.31e-03	 3.87e-03	1D_2_4b	4	1.0583089	-0.33594394	1.35	1	0.48106883	0.52696461	0.097754355	0.12737479	3.8962534	0.9881859	-0.67048243	-0.91417162	-0.83814355	0.039739992	0.11897891	0.099164873	0.03871099	0.41546198	1.7199799	1.8403916	-5.2826043	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 2.55e-02	 7.25e-05	 7.17e-04	1D_2_4b	4	1.0640907	-0.33847829	1.35	1	0.48274398	0.52807488	0.097818693	0.1273125	3.8962322	0.98822765	-0.67046771	-0.91445001	-0.83859534	0.039761465	0.11892275	0.099172597	0.038759694	0.41537589	1.7198019	1.8396666	-5.2942049	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 3.67e-02	 1.67e-02	 1.00e+06	1D_2_4b	4	0.88012802	-0.30706966	1.3	1	0.46690196	0.51526471	0.09538078	0.15708609	3.8858986	0.97850765	-0.66471793	-0.99150663	-0.86401944	0.03898099	0.1442632	0.10915834	0.04205576	0.40750768	1.659953	1.8756158	-5.0736303	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 3.78e-02	 3.54e-03	 2.67e-03	1D_2_4b	4	0.91321923	-0.30582666	1.3	1	0.47063412	0.51745559	0.095745162	0.15285246	3.8875017	0.97982295	-0.66550843	-0.98189975	-0.86039948	0.039098731	0.14071657	0.10760514	0.041652237	0.40850916	1.6676391	1.8701287	-5.0692431	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 3.77e-02	 1.13e-04	 8.64e-04	1D_2_4b	4	0.90696913	-0.30317517	1.3	1	0.46895558	0.51629532	0.095673919	0.15318464	3.8873557	0.97972986	-0.66547172	-0.9821579	-0.86034336	0.039074982	0.14100148	0.10775673	0.041629462	0.40853008	1.6675005	1.8710983	-5.0572454	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 3.77e-02	 1.17e-04	 5.33e-05	1D_2_4b	4	0.90675645	-0.30323482	1.3	1	0.46892223	0.51626044	0.09566882	0.15319429	3.8873637	0.979721	-0.66547213	-0.98217559	-0.86030349	0.039073284	0.14100929	0.10774987	0.04162852	0.40853143	1.6674662	1.8711516	-5.057447	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 3.77e-02	 1.48e-05	 2.18e-05	1D_2_4b	4	0.90697903	-0.30329399	1.3	1	0.46894825	0.51628562	0.095670792	0.15316303	3.8873787	0.97972911	-0.66547833	-0.98210581	-0.86026886	0.039073916	0.14098276	0.1077355	0.041625546	0.40853888	1.6675133	1.8711177	-5.0576902	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 4.95e-02	 1.10e-02	 1.00e+06	1D_2_4b	4	0.73366199	-0.28294085	1.25	1	0.46061527	0.5063352	0.092940162	0.198176	3.8687397	0.96654217	-0.65658152	-1.0837585	-0.90803724	0.03820031	0.17778976	0.12536781	0.046679921	0.3964654	1.5860457	1.9151951	-4.8941944	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 5.04e-02	 2.95e-03	 3.58e-03	1D_2_4b	4	0.75494747	-0.27759005	1.25	1	0.46069926	0.50631325	0.093198259	0.19250657	3.8712982	0.96809763	-0.65773875	-1.0716786	-0.90110464	0.038281878	0.17327486	0.12297793	0.046012709	0.398043	1.5959335	1.9106409	-4.8693998	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 5.02e-02	 5.92e-04	 6.96e-04	1D_2_4b	4	0.74975265	-0.27586764	1.25	1	0.45876593	0.50524969	0.0931191	0.19265413	3.8712343	0.96805578	-0.65776658	-1.071173	-0.90066342	0.038254914	0.17339568	0.12305812	0.045944967	0.39815911	1.5962446	1.9117412	-4.8607027	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 5.02e-02	 1.22e-04	 1.56e-04	1D_2_4b	4	0.75089003	-0.27617207	1.25	1	0.45880276	0.50536436	0.093130481	0.19233144	3.871409	0.9681298	-0.65783278	-1.0705205	-0.90023329	0.03825848	0.17313357	0.12289512	0.045910725	0.39824218	1.5966915	1.9115009	-4.861805	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 5.02e-02	 2.33e-05	 4.03e-05	1D_2_4b	4	0.75112903	-0.27619832	1.25	1	0.45876302	0.5053783	0.093133031	0.19223487	3.8714577	0.96815373	-0.65785357	-1.0703021	-0.9001011	0.038259249	0.17305528	0.12285009	0.045898521	0.39827065	1.596847	1.9114454	-4.8618307	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 6.16e-02	 6.24e-03	 1.00e+06	1D_2_4b	4	0.59654071	-0.25719128	1.2	1	0.45218829	0.49535292	0.090006023	0.2529158	3.8428924	0.95209589	-0.64610027	-1.1832017	-0.96915308	0.037249107	0.2199616	0.14933274	0.05208889	0.38314674	1.5033287	1.9632308	-4.7097691	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 6.20e-02	 1.44e-03	 2.24e-03	1D_2_4b	4	0.6087	-0.25441619	1.2	1	0.45245815	0.49529709	0.090182007	0.2482293	3.8453373	0.95321672	-0.64703165	-1.1752754	-0.96307802	0.037305227	0.21647235	0.1470991	0.051608505	0.38431509	1.5099212	1.9600224	-4.6963189	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 6.19e-02	 4.22e-04	 4.29e-04	1D_2_4b	4	0.60626822	-0.25371454	1.2	1	0.4511984	0.49475369	0.090138718	0.24819606	3.8453308	0.95323657	-0.64709055	-1.1745586	-0.96266108	0.037290092	0.21644505	0.14712069	0.05154432	0.38443581	1.5103833	1.9607085	-4.6922211	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 6.19e-02	 3.98e-05	 1.35e-04	1D_2_4b	4	0.6070822	-0.25391644	1.2	1	0.45120436	0.49485581	0.090151067	0.24784337	3.845532	0.95331229	-0.64715909	-1.1739763	-0.96221166	0.037294047	0.21617559	0.14693673	0.051511661	0.38451706	1.5107911	1.9604702	-4.6929009	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 7.15e-02	 6.95e-03	 1.00e+06	1D_2_4b	4	0.47483854	-0.23644835	1.15	1	0.44627228	0.48471815	0.086609223	0.32689377	3.8041039	0.93450114	-0.63243349	-1.291697	-1.0541332	0.036133261	0.27271389	0.18421455	0.058572597	0.36675146	1.4118661	2.0167036	-4.5530042	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 7.17e-02	 1.08e-03	 2.41e-03	1D_2_4b	4	0.48859144	-0.2347701	1.15	1	0.44741701	0.48478068	0.086840413	0.31940043	3.8086603	0.93596966	-0.63382688	-1.2823476	-1.0441899	0.03620807	0.26759167	0.18017779	0.057960332	0.36830739	1.4193215	2.012422	-4.5437111	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 7.16e-02	 3.56e-04	 6.00e-04	1D_2_4b	4	0.4871765	-0.23424765	1.15	1	0.44593801	0.48432777	0.086811712	0.31882449	3.8089315	0.93612202	-0.63401877	-1.2806289	-1.043074	0.036197256	0.26717811	0.17995843	0.057833449	0.36857504	1.4204496	2.0130217	-4.5398047	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 7.16e-02	 4.87e-05	 1.99e-04	1D_2_4b	4	0.48783811	-0.23445411	1.15	1	0.44581891	0.48444254	0.086826188	0.31830014	3.8092466	0.93622661	-0.63411933	-1.2798678	-1.0424216	0.036201914	0.26680394	0.1796805	0.057787487	0.36868956	1.4209447	2.0127866	-4.5403476	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

distance	diff_param	diff_hybrid	model	U	eb1_1	eb2_1	mu	t	tb1_1	tb2_1	ave_U_1	ave_eb1_1	ave_eb2_1	ave_mu_1	ave_t_1	ave_tb1_1	ave_tb2_1	var_U_1	var_eb1_1	var_eb2_1	var_mu_1	var_t_1	var_tb1_1	var_tb2_1	E0_1	sector_1	githash	version	time	dependent_parameters	
 7.94e-02	 2.92e-03	 1.00e+06	1D_2_4b	4	0.39339678	-0.21781133	1.1	1	0.44260666	0.47413849	0.083295085	0.40046187	3.7637117	0.91791321	-0.61966359	-1.3794563	-1.1339936	0.035020472	0.32067687	0.21924174	0.064140147	0.35212172	1.3371321	2.0617043	-4.4028407	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 7.95e-02	 6.88e-04	 1.22e-03	1D_2_4b	4	0.39917909	-0.21734258	1.1	1	0.44329713	0.47427174	0.083414797	0.39631212	3.766435	0.91862642	-0.62037347	-1.3754746	-1.1287123	0.03506014	0.31807854	0.21691293	0.063864895	0.3528524	1.3401126	2.0597234	-4.3998741	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 7.94e-02	 1.34e-04	 3.31e-04	1D_2_4b	4	0.39813516	-0.21705346	1.1	1	0.4424859	0.47402695	0.083392595	0.39634596	3.7663389	0.91865759	-0.6204278	-1.3748892	-1.1285832	0.035052044	0.31808804	0.21700727	0.063819889	0.35293469	1.3404467	2.0602738	-4.3978071	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1
 7.94e-02	 3.66e-05	 8.77e-05	1D_2_4b	4	0.39837115	-0.21715793	1.1	1	0.44245767	0.47409513	0.083399266	0.3961242	3.7664833	0.91869624	-0.62046529	-1.3746387	-1.1283396	0.035054276	0.31793919	0.21688395	0.063805297	0.35297326	1.340578	2.0601845	-4.3981452	R0:N6:S0:1	84c6a2b	v.1.0.7	2022-09-29@16:41	U=U_1;mu=mu_1;t=t_1

